file,kind,dataset,algorithm,n,rank,symbol,count,category
"llama.cpp-other3-n4.time-profile.xml","time-profile","llama.cpp","other3","4","27","specialized UnsafeMutablePointer<>.initialize(to:)","7","other"
"llama.cpp-other3-n4.time-profile.xml","time-profile","llama.cpp","other3","4","28","specialized static LZFSEv1.initEncoderTable(nstates:freq:)","7","other"
"llama.cpp-other3-n4.time-profile.xml","time-profile","llama.cpp","other3","4","29","specialized Array.init(_uninitializedCount:)","7","swift_array"
"llama.cpp-other3-n4.time-profile.xml","time-profile","llama.cpp","other3","4","30","LZFSEv1.FSEOutStream.flush()","6","fse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","1","specialized static LZFSEv1.encodeBlock(triplets:literals:rawBytes:)","71","encode"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","2","specialized Array._getElement(_:wasNativeTypeChecked:matchingSubscriptCheck:)","37","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","3","static LZFSEv1.fseEncode(state:_:_:)","32","fse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","4","bestMatch #1 (_:) in closure #1 in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","31","parse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","5","_platform_memmove","20","memory_copy"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","6","insert #1 (_:) in closure #1 in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","19","parse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","7","specialized Array._checkSubscript(_:wasNativeTypeChecked:)","18","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","8","closure #1 in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","16","parse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","9","specialized Array.append<A>(contentsOf:)","15","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","10","LZFSEv1.FSEOutStream.push(_:_:)","15","fse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","11","specialized _ArrayBuffer.beginCOWMutation()","14","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","12","closure #1 in static LZFSEv1.encodeBlock(triplets:literals:rawBytes:)","14","encode"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","13","swift::runtime::AccessSet::insert(swift::runtime::Access*, void*, void*, swift::ExclusivityFlags)","13","other"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","14","static LZFSEv1.symbol(forValue:base:)","13","fse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","15","specialized pushRun #1 (l:m:d:) in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","13","parse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","16","static LZFSEv1.compressBody(_:strong:bvx3:lazy2:optimal:optimal3:)","12","encode"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","17","matchLength #1 (_:_:limit:) in closure #1 in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","12","parse"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","18","swift_beginAccess","11","swift_runtime"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","19","specialized IndexingIterator.next()","10","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","20","_xzm_xzone_malloc_tiny","10","other"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","21","xzm_malloc_zone_size","9","other"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","22","swift_endAccess","9","swift_runtime"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","23","specialized Array.init(_uninitializedCount:)","9","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","24","specialized Array._createNewBuffer(bufferIsUnique:minimumCapacity:growForAppend:)","9","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","25","specialized _ArrayBuffer._checkValidSubscriptMutating(_:)","9","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","26","specialized _ArrayBuffer._consumeAndCreateNew(bufferIsUnique:minimumCapacity:growForAppend:)","8","swift_array"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","27","specialized static LZFSEv1.initEncoderTable(nstates:freq:)","7","other"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","28","swift::runtime::SwiftTLSContext::get()","6","swift_runtime"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","29","specialized UnsafeMutablePointer<>.initialize(to:)","6","other"
"llama.cpp-other3-n40.time-profile.xml","time-profile","llama.cpp","other3","40","30","LZFSEv1.FSEOutStream.flush()","6","fse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","1","specialized static LZFSEv1.encodeBlock(triplets:literals:rawBytes:)","65","encode"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","2","specialized Array._getElement(_:wasNativeTypeChecked:matchingSubscriptCheck:)","37","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","3","static LZFSEv1.fseEncode(state:_:_:)","36","fse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","4","bestMatch #1 (_:) in closure #1 in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","31","parse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","5","specialized Array._checkSubscript(_:wasNativeTypeChecked:)","24","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","6","closure #1 in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","20","parse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","7","insert #1 (_:) in closure #1 in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","19","parse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","8","_platform_memmove","18","memory_copy"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","9","specialized _ArrayBuffer.beginCOWMutation()","16","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","10","static LZFSEv1.symbol(forValue:base:)","15","fse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","11","LZFSEv1.FSEOutStream.push(_:_:)","15","fse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","12","specialized Array.append<A>(contentsOf:)","14","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","13","closure #1 in static LZFSEv1.encodeBlock(triplets:literals:rawBytes:)","14","encode"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","14","specialized pushRun #1 (l:m:d:) in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","13","parse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","15","swift::runtime::AccessSet::insert(swift::runtime::Access*, void*, void*, swift::ExclusivityFlags)","12","other"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","16","matchLength #1 (_:_:limit:) in closure #1 in static LZFSEv1.lzParseStrong(_:maxL:maxM:maxDist:)","12","parse"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","17","swift_beginAccess","11","swift_runtime"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","18","_xzm_free","11","other"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","19","static LZFSEv1.compressBody(_:strong:bvx3:lazy2:optimal:optimal3:)","10","encode"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","20","specialized IndexingIterator.next()","10","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","21","specialized _ArrayBuffer._consumeAndCreateNew(bufferIsUnique:minimumCapacity:growForAppend:)","10","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","22","specialized _ArrayBuffer._checkValidSubscriptMutating(_:)","10","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","23","specialized Array.init(_uninitializedCount:)","9","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","24","specialized Array._createNewBuffer(bufferIsUnique:minimumCapacity:growForAppend:)","9","swift_array"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","25","swift::runtime::SwiftTLSContext::get()","7","swift_runtime"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","26","swift_endAccess","7","swift_runtime"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","27","specialized UnsafeMutablePointer<>.initialize(to:)","7","other"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","28","specialized static LZFSEv1.normalizeFreq(nstates:counts:)","7","other"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","29","specialized static LZFSEv1.initEncoderTable(nstates:freq:)","7","other"
"llama.cpp-other3-n8.time-profile.xml","time-profile","llama.cpp","other3","8","30","LZFSEv1.FSEOutStream.flush()","6","fse"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","1","LZ4HC_compress_generic_noDictCtx","289","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","2","LZ4IO_compressFilename_extRess_MT","4","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","3","LZ4_XXH32_update","4","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","4","TPool_thread","3","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","5","LZ4IO_compressFrameChunk","3","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","6","LZ4IO_compressChunk","3","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","7","__sfvwrite","3","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","8","start","2","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","9","LZ4IO_readAndProcess","2","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","10","LZ4IO_checkWriteOrder","2","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","11","LZ4F_makeBlock","2","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","12","LZ4F_compressUpdateImpl","2","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","13","dyld4::prepare(dyld4::APIs&, mach_o::UnsafeHeader const*)","2","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","14","_pthread_cond_wait","2","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","15","__swrite","2","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","16","xzm_segment_group_free_chunk","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","17","xzm_segment_group_alloc_chunk","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","18","xpc_bundle_copy_services","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","19","TPool_jobsCompleted","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","20","thread_start","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","21","pthread_cond_signal","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","22","main","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","23","mach_vm_map","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","24","mach_o::UnsafeHeader::forEachSection(void (mach_o::UnsafeHeader::SectionInfo const&, bool&) block_pointer) const","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","25","mach_o::UnsafeHeader::forEachLoadCommand(void (load_command const*, bool&) block_pointer) const","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","26","mach_o::Fixups::forEachBindTarget_ChainedFixups(Diagnostics&, void (mach_o::Fixups::BindTargetInfo const&, bool&) block_pointer) const","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","27","LZ4IO_writeBuffer","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","28","LZ4IO_openDstFile","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","29","LZ4IO_compressFilename","1","","other"
"llama.cpp-tar.lz4.time-profile.xml","time-profile","llama.cpp","tar.lz4","30","LZ4IO_compressAndFreeChunk","1","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","1","0x19845bbac","90","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","2","0x19845c0b0","62","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","3","archive_write_pax_header","55","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","4","0x19845ee78","45","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","5","copyfile","29","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","6","_xzm_free","26","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","7","copyfile_pack","22","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","8","0x19845e9e8","22","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","9","0x19845f234","21","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","10","__archive_write_format_header_ustar","18","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","11","next_entry","17","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","12","copyfile_open","17","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","13","setup_mac_metadata","14","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","14","archive_entry_clone","13","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","15","archive_entry_clear","12","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","16","_utf8_to_unicode","12","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","17","_platform_memmove","12","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","18","statx1","11","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","19","archive_string_append","10","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","20","0x19845e49c","10","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","21","archive_string_ensure","9","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","22","0x19845a3e0","9","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","23","<deduplicated_symbol>","9","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","24","_archive_read_data_block","9","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","25","setup_xattrs","8","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","26","setup_xattr","8","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","27","deflate","8","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","28","archive_write_pax_header_xattr","8","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","29","archive_strncat","8","","other"
"llama.cpp-tgz.time-profile.xml","time-profile","llama.cpp","tgz","30","archive_read_disk_entry_from_file","8","","other"
"llama.cpp-zstd.time-profile.xml","time-profile","llama.cpp","zstd","1","ZSTD_compressBlock_lazy2_row","139","","other"
"llama.cpp-zstd.time-profile.xml","time-profile","llama.cpp","zstd","2","ZSTD_RowFindBestMatch_noDict_5_4","130","","other"
"llama.cpp-zstd.time-profile.xml","time-profile","llama.cpp","zstd","3","HIST_count_parallel_wksp","33","","other"
"llama.cpp-zstd.time-profile.xml","time-profile","llama.cpp","zstd","4","HUF_compress1X_usingCTable_internal","26","","other"
"llama.cpp-zstd.time-profile.xml","time-profile","llama.cpp","zstd","5","HUF_buildCTable_wksp","24","","other"
